id,username,name,description,location,followers,following,tweets,listed,verified,verified_type,created_at,profile_image_url
1751084762016681984,MTFxyn0331,小药娘紫喵🍥🏳️‍⚧️,就是那个未成年术后娘🥺支持免术换证丨 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️丨oder 丨雌二醇的选民丨 进步主义丨 mtxyn丨飞友丨我为自己是药娘而骄傲丨 永远的小药娘,药娘共和国,5238,1621,1666,12,False,,2024-01-27T03:29:28.000Z,https://pbs.twimg.com/profile_images/1806207869802708992/sB3Dkpjc_normal.jpg
1750684739441446912,wngy189327,核弹 🍥,"mtf
2010年5月4日生日
15岁的xyn
1米8
141斤
1000度近视
陆续含糖",,1455,823,1450,2,False,,2024-01-26T00:59:19.000Z,https://pbs.twimg.com/profile_images/1970280968453050368/psYA8YL__normal.jpg
1749508083460849664,kuangision5keli,🏳️‍⚧️Estradiol NitroWalerate硝基戊酸雌二醇,,Taiwan Province of China,225,589,800,3,False,,2024-01-22T19:03:40.000Z,https://pbs.twimg.com/profile_images/1974948747433107456/A9I5NVB7_normal.jpg
1748064252521545731,mihuanhuanhuan,变质牛乳🍥,谢谢大家 我撑不住了,杭州,475,449,3257,3,False,,2024-01-18T19:26:25.000Z,https://pbs.twimg.com/profile_images/1756361529560064000/cWcrXvVc_normal.jpg
1747180238810021888,wwj23355,WVKI233333🏳️‍⚧️🍥,"Ciallo～～(∠・ω)⌒☆
｜重抑轻焦 (康复中?)｜不od (?) 不割手 (?) 不登校｜183 60的mtf?() | 无证含糖｜HRT: 26.04.27 |睡眠重度依赖｜满级颓废｜玩车｜BA | CN/EN/KR/JP prob OK |
｜生产日期：08.09.13｜
天天发一些负能量傻逼言论真的对不起",,312,316,627,2,False,,2024-01-16T08:53:40.000Z,https://pbs.twimg.com/profile_images/2044056098873978883/TB8Ilmi6_normal.jpg
1745035588682850304,shit_1919810,雪漪漣🍥,"美工刀剖出真我,麻绳拯救魂魄,你是天使,不是留在人间的恶魔。",卡披木雨林神庙,118,228,5699,2,False,,2024-01-10T10:51:38.000Z,https://pbs.twimg.com/profile_images/2025419795320242178/qVcv0WWz_normal.jpg
1744679108737712128,xingbai2333,星白🏳️‍⚧️,"会一直默默的视奸你们所有人喵(发现你啦!)
//08//158-1cm?kg(石墩子!)//无证含糖qwq
//愿所有人都能被温柔对待~//咱不涉政喵!!!
//在家躺尸ing//欢迎大家来找咱贴贴喵~~~
//同类互fo喵喵~~(不是也会看情况回fo啦!!)",Nya～,1622,686,2815,3,False,,2024-01-09T11:14:57.000Z,https://pbs.twimg.com/profile_images/1999832423627104256/Td0AZjvd_normal.jpg
1739485426077822976,cocoapuffs6739,cocoa_puffs,药娘🏳️‍⚧️，加州地区亚种，鸡年牛月猪日虎时,"San Francisco, CA",312,858,0,1,False,,2023-12-26T03:17:09.000Z,https://pbs.twimg.com/profile_images/1790895946097909760/qPP5VL3s_normal.jpg
1738907027362209792,ElysiumFengxuan,𝓑𝓮𝓻𝓾𝓲𝓲𝓾_𝓕𝓮𝓷𝓰𝔁𝓾𝓪𝓷🏳‍⚧🍥,可以叫我凤轩或贝茹忧||是只猫猫||她?它?||HRT 2024.05.23||05年友跨有证含糖||178cm55kg||已有对象||妹妹@JoelQinmetme||欢迎同类互fo||推上私信加QQvx||希望找同类||有记录以来凤轩三代||摆烂当猫ing,大药娘喵喵帝国,2344,2420,9242,11,False,,2023-12-24T12:58:46.000Z,https://pbs.twimg.com/profile_images/1990104122234957824/u_pKs-CI_normal.jpg
1736265610911428608,noname2095_,noname,"🧡🤍🩷🏳️‍⚧️
我很穷啥也不会请给我钱
那你能帮帮我吗
我是跨女给我往包裹里倒塞两盒日雌
https://t.co/5wRZ4IDVG0",南极洲,2324,350,10716,7,False,,2023-12-17T06:03:03.000Z,https://pbs.twimg.com/profile_images/1945223550417186816/HdhCpSMc_normal.jpg
1721895937357004800,Strf_9040C,STRIDSFORDON 9040C,"Strf 9040C 是 Strf 9040 的现代化版本，由瑞典的 BAE Systems Hägglunds 开发。与 A 和 B 版本相比，Strf 9040C 配备了一个新的炮塔，具有更好的保护能力，增强了机组人员的生存能力和态势感知能力。
备用载具：@SAAB_37A
主人🥰@10Lystra",,1262,1986,954,2,False,,2023-11-07T14:23:44.000Z,https://pbs.twimg.com/profile_images/1869343279554437120/snkf7vXz_normal.jpg
1720425128125947904,xxz10110116791,xnfvotyierslol🍥,"Mtf🏳️‍⚧️|地球ol注册日2010.7.26| 现读高一 | 不经常建政| 技术宅(?│火车迷│喜欢编程💻,数码,AI,vocaloid | INFP
│曾经也是信竞生（│经常焦虑│
OD💊|无证含糖🍥2026.3.27",卧室-床上,214,287,542,1,False,,2023-11-03T12:58:18.000Z,https://pbs.twimg.com/profile_images/2051171309095464960/8znKSJIY_normal.jpg
1719782913947123712,qMP7FH2raR96262,天一 🍥🏳️‍⚧,超绝天依酱🍥🏳️‍⚧出厂日期20071101，mtx同类互fo无证含糖，1月24日hrt期间断过一次3月4日重启，位置西安雁塔深柜中欢迎来找咱玩舞萌新手，可以称呼为天一天依璃天依，没有抑郁症！没有DlD！认识我的人应该知道我是谁，已经不再暗处窥视你们了，说出来的时候，就是明目张胆的视奸了哦。,,122,792,0,1,False,,2023-11-01T18:26:25.000Z,https://pbs.twimg.com/profile_images/2042626053731160068/qRTd3Hlx_normal.jpg
1718148161515192320,Alex_mengfei,Alex,"#mtf
精神状态不良好",,55,56,269,1,False,,2023-10-28T06:10:43.000Z,https://pbs.twimg.com/profile_images/2052032484557430784/SQ4dvqZC_normal.jpg
1713050867786526720,siuuuuneo,小黄鱼a,饿了可以吃小黄鱼w）     超级大姐姐@mihuanhuanhuan 可爱可爱@shiyu_dntknow,重庆,2110,1369,4255,3,False,,2023-10-14T04:35:39.000Z,https://pbs.twimg.com/profile_images/2002637813850963968/jt2chCNQ_normal.jpg
1711823629560819712,daimo12138,布朗尼·莫🏳️‍⚧🍥,09年の小小一只身高不足163的小药娘🏳️‍⚧ 喜欢和同类贴贴❤️ 和小寻老婆共号中                                                         吃下😋第一粒糖🍥的日期是2025.8.5已炸柜现地下党                  同类互关🥰,休伯利安号,1806,915,836,5,False,,2023-10-10T19:19:01.000Z,https://pbs.twimg.com/profile_images/2016486055135047680/diIlNS0R_normal.jpg
1705499676953497600,liwanmiaohy,莉绾喵 🏳️‍⚧️🍥,MtF🏳️‍⚧️🍥｜爱人: @Xianyufanfan215｜纯爱🥰温柔｜INTP (Fi发达，Fe定向)｜🍰2006.3.16 ｜🍥HRT 2026.3.7｜废墟之上磐涅的花园，而我是这座花园的女主人｜仅提供资料与解惑，但请带上你的礼貌与边界｜抖音同名喵🐱,孝感,1181,664,1912,6,False,,2023-09-23T08:29:58.000Z,https://pbs.twimg.com/profile_images/2014748896451264512/oNiSK2fE_normal.jpg
1704469304077611008,jiaoyanboluooo,椒盐菠萝🍥,ISFP/mtf/生产日期7.24/od/双相喵？/臭蝈蝻/🏳️‍⚧️/steam好友码：1737257608/究极无敌大抖m 或sub？/无证含糖/不要靠近我，我只会让你伤心/主人@Amour761,狗笼里,4288,3469,5113,11,False,,2023-09-20T12:15:32.000Z,https://pbs.twimg.com/profile_images/2040790835063881728/wk-qi4m1_normal.jpg
1701484460250890240,SonogamiRinneTS,是Rinne酱呀,药娘mtf/无证含糖/hrt: 2025.1.15/仓库搬砖中/自闭症精残/究极天残党/同类互关/王者，崩铁，原神,,4395,3354,1653,18,False,,2023-09-12T06:34:58.000Z,https://pbs.twimg.com/profile_images/1888922914763988992/-ixcDogC_normal.jpg
1699107168807706625,yueqingzou,晓乐\🍥/,音游账号@leqingzou☆希望和大家交朋友互fo哟~/hrt2022.12.2🏳️‍⚧️/🈚证/some blood/大学生/熬夜党/家暴党/地址:成都/oopz频道：782238569/bilibili直播间:12808097/匿名提问箱:https://t.co/0c8hOkT4Nq,,1365,1882,2564,2,False,,2023-09-05T17:09:03.000Z,https://pbs.twimg.com/profile_images/2004207120267595778/erS2uxRm_normal.jpg
1697903165570686976,kikoxts,kiko是幽靈哦~,"泥嚎～我是kiko，是一隻活在互聯網的電子幽靈
叫我kiko、幽靈、小幽，怎麼都行～
以及幽靈是沒有性別的哦～
因為是幽靈，所以陰暗一點也是正常的，患有雙相Ⅱ型也是沒問題的，精神狀態封印不穩定當然也是理所當然的（才不會啦！
最喜歡的猫猫@HJS_2403_0可爱奇奇@ringochichidim",在你入夢后隨機刷新到你的身邊1km,818,399,1926,3,False,,2023-09-02T09:24:11.000Z,https://pbs.twimg.com/profile_images/1895111547455762433/svnvayy3_normal.jpg
1696818325832261632,Yuuko_kitsune,有狐ハチ,潜伏于这人世间的狐狸/复学中/MtX🏳️‍⚧️HRT:2024.10.25/狐狸是神明大人派遣到人间的使者，所以狐狸是天使哦，难受的时候、痛苦的时候，来找狐狸吧。不设门槛,,349,707,256,4,False,,2023-08-30T09:33:23.000Z,https://pbs.twimg.com/profile_images/1989377535579471872/0BhaEpqF_normal.jpg
1694265813879140353,snowdrop1094,snowdropQwQ🍥,"qwq......
btw, I use Arch
恋人@raindrop5615

计科",,24,72,246,1,False,,2023-08-23T08:30:30.000Z,https://pbs.twimg.com/profile_images/1945411081389654016/3ezerO-4_normal.jpg
1693848156688236544,zIA6aIdMJW2228,八爪鱼🍥🏳️‍⚧️,已含糖🍥|生产日期：2010.9.08|同类互关😘丨可扩列Q：1297338930,中国,130,161,142,1,False,,2023-08-22T04:50:54.000Z,https://pbs.twimg.com/profile_images/2045354283466694657/Z36zBtnE_normal.jpg
1690570637499154432,saonanaa,Zhi Wei,Zhi Wei 👋｜ 想要每天耍乐到处玩 ✈️｜聚焦线下欢迎来面｜爱玩 🎱 和🏎️｜Never 碰碰 Car｜❤️💦🐱👊：@lovelyshuimao,🌏🌐,7551,445,20119,21,False,,2023-08-13T03:47:17.000Z,https://pbs.twimg.com/profile_images/2042459177029943300/pXQSA0qX_normal.jpg
1689095384956633088,KfirC10SRC,KfirC10🍥,"2010年的，MTX/F？pr80重度依赖,家长不管党，双相/ADHD,   战雷空战大手子   🍥时间：2026.3.15  对象：@keplerD080311 备用号：@kfirc10block60",Hong Kong,993,230,464,4,False,,2023-08-09T02:05:07.000Z,https://pbs.twimg.com/profile_images/2051451988681113600/4KpuBqzJ_normal.jpg
1688792465292374016,unitedly_37400,BreathlessZT)⌒★,大阪人🥰but大阪メトロ跟我半毛钱关系没有就是🤡｜名字看着像假账号但我懒得改 ｜🇯🇵 🇺🇦 🇹🇼｜🏳️‍⚧️👍｜只要有推油来fo都会follow back所以互fo互fo互fo互fo互fo😭😭😭😭😭｜,United States of Constel ,278,387,1268,1,False,,2023-08-08T06:01:32.000Z,https://pbs.twimg.com/profile_images/2042508240743993345/w3kiI0UN_normal.jpg
1688101533198475264,Chise_wo,千千千世,成分很复杂的一只可爱小千 | 总之就是音游吃 | Kobaryo真的很好听不是吗 | 永远爱自己♥️ | 想要变可爱 | 欢迎来和我聊天 | 想要QQ可以私信喵,Address,1519,1386,7041,2,False,,2023-08-06T08:16:08.000Z,https://pbs.twimg.com/profile_images/2050128439362166784/ceUDKMYx_normal.jpg
1685767495129632768,miaojiangww_,喵酱,"mtx/高中生/ISFP/173/52kg 生日07.05.16/hrt23.10🍥持证含糖🥰 但依然是纯郭楠😭 音游批 目前主修maimai 辅修 phi和arc/ 爱好貌似只有睡觉/是只哭哭喵（x
QQ:1070965795，欢迎扩列",Earth,93,144,579,1,False,,2023-07-30T21:41:17.000Z,https://pbs.twimg.com/profile_images/1685987929024512000/BWtRHpOn_normal.jpg
1684572167860801536,kukmoon97,神楽坂谷月🏳️‍⚧️🍥,🌸 生活在斩杀线之下｜前 #伪娘｜现 #跨性别 女 🌸 Live under kill line ｜ Fmr #crossdresser #CD｜Curr #MtF #transgender #TS 🌸 殺戮ラインの下で生きる｜元 #女装子｜今や #ニューハーフ 🌸,距离你 0.15 km,4653,4403,13528,4,False,,2023-07-27T14:32:20.000Z,https://pbs.twimg.com/profile_images/1907686329288437760/qxwXzNcR_normal.jpg
1683810039910522880,ShengTian_nya,升天酱喵,"15岁男，，初三，，intp，，喜欢玩抽象喵，，目前重度抑郁&休学在家ing，，幻想成为女生，，，

补：2026.2.5住宛平南路600号，68天后（4.13）出院，现在人在家有点无聊，，",China Shanghai,44,97,124,1,False,,2023-07-25T12:04:15.000Z,https://pbs.twimg.com/profile_images/1914540663317913604/zdaW8PSK_normal.jpg
1678688720126627841,xianjing_youhu,仙境幽狐🍡🍥🐧,可以叫我狐狐捏〜 | 07.02.22 | INFJ | MTF |  HRT 24.10.10- | JLPT N1 | 上海 重庆 香港 东京 | 术力口 | 🎀🎨推 | 瑞希厨 | 交通吃 | 想要变成可爱猫娘 | 喜欢涩涩(x | 求fo喵(⁠｡⁠･⁠ω⁠･⁠｡⁠)⁠ﾉ⁠♡ | ♥️ @hcrk862,,1637,904,4777,3,False,,2023-07-11T08:53:09.000Z,https://pbs.twimg.com/profile_images/2038930128756166656/FkGnPo8F_normal.jpg
1678117449508753408,Chunliang2nd,虚拟粘同学会梦到一般通过赛博溺水态李颖吗☆,我说老大哥，我刚刚在电幕旁边写日记的时候，你偷看了对吧？(错乱 ADHD/AS Bipolar Chaos-Evil 恐直🏳️‍⚧️Enby🍥HRT2023.6.9 半吊子geek ❄️NixOS Android SukiSU 在押中HKer🇭🇰 贝贝珈毒唯 厌食/ED 维生素不足 @liminfin,乡北茶舍,1489,1673,23547,11,False,,2023-07-09T19:02:54.000Z,https://pbs.twimg.com/profile_images/1907089784285392896/lOGGYplb_normal.jpg
1676634704878129152,AotraWong,Aotra | An Open Tunnel to Receive Answer,"芷姗 | 也许是个大姐姐 | 08 May | 🏳️‍⚧️ | 物化政 |
头像：迎恩门 / 背景：虎门港 | 校心理社前部长 | 
LCNA总管理员 | DPS MC服务器服主 |
IT/交通/医学（尤其是精神医学） 爱好者 | 
希望我能帮到你，哪怕只是一点点。谢谢你的Fo！",東莞 Dongguan,463,1045,1725,5,False,,2023-07-05T16:50:50.000Z,https://pbs.twimg.com/profile_images/1782805332924002304/j-PEXjWl_normal.jpg
1673364955171782657,kxk1388574,kxk🍋,"*是一只路过的🍋～
*想聊天欢迎随时聊就好，说错话也没关系的
*妹@lumuyuanMadoka2
*最好的大哥哥@liychn30019070",柠檬树上,9513,5795,7395,14,False,,2023-06-26T16:18:03.000Z,https://pbs.twimg.com/profile_images/1785720438095745026/UTk37fi9_normal.jpg
1669681207460925441,cj251051,春江🌸,"人生如逆旅，我亦是行人
                                                                               泛性恋mtf｜蒟蒻MOer｜ACGN｜人间观察者｜摄影📷｜Nikon FE2｜书法｜音乐｜低浓度二次元｜哲学和法学｜自然科学｜INFJ",,564,1129,388,1,False,,2023-06-16T12:20:11.000Z,https://pbs.twimg.com/profile_images/1948205042466742272/VtEDi8N-_normal.jpg
1668693781791784961,yifu0753,伊芙🍥,亚硝酸钠中毒，碳酸钡氯化钡中毒。低钾血症 插管洗胃 静脉补钾 各肌瘫痪 麻痹 ICU 药物中毒 重度抑郁 | 现已恢复?  轻度抑郁 好好活着 二氧化碳好似喵,深圳,813,1151,1590,2,False,,2023-06-13T18:56:31.000Z,https://pbs.twimg.com/profile_images/1826729996905578500/L5nnbRQE_normal.jpg
1659190798104297476,EinMensch_168,双刀王小桃,性格经常改变致歉丨一直试图交友丨涉及面广丨10年下旬生人丨不OD不割手不抽烟不喝酒不约炮不嚼榔丨🖤🩶🤍💚🤍🩶🖤丨尽力让自己变得更好丨我在学习与研究,0.3km,1053,309,1119,1,False,,2023-05-18T13:34:57.000Z,https://pbs.twimg.com/profile_images/2053073567441674240/Abxnm9sD_normal.jpg
1656879606639771648,AlicenSeiz69437,Ameki Rain🍥🏳️‍⚧️～,"女の子になりたいな～! 中国語も英語もできる!一緒に仲良くしよ!٩(*´◒`*)۶
今日はも日本語を勉強しています、文法や文字もおかしいかもしれない、すみませんORZ。。。と、とにかくよろしくお願い致します!!",,32,144,14,1,False,,2023-05-12T04:31:06.000Z,https://pbs.twimg.com/profile_images/2039848243316903936/RtWHKQxL_normal.jpg
1654873506994339840,_VerenOwO,_VerenQwQ,"INFP ｜🏳️‍⚧️ She/Her｜🇭🇰｜亚比 | les | 姐控
| 喜欢萌物 | 想要超多超多诡秘qwq",,5,293,11,1,False,,2023-05-06T15:39:46.000Z,https://pbs.twimg.com/profile_images/2053291239852871680/DBHk7upN_normal.jpg
1652344778271629312,dreizehntin,Dreizehntin,暫時是工程師，MtX🏳️‍⚧️，在沪上海人，肥烏鴉。沒能保護好的孩子：@yukikaze_1103。,妖怪の山,323,144,2261,2,False,,2023-04-29T16:11:19.000Z,https://pbs.twimg.com/profile_images/1933075682059563011/UqMxU9D1_normal.jpg
1649365408779214848,bolckAshley,𝐀𝐬𝐡𝐥𝐞𝐲 𝐁𝐥𝐨𝐜𝐤🍥🌹🇹🇼🏳️‍⚧️🇪🇺,"When words become empty, silence is power.                𝐒𝐨𝐜𝐢𝐚𝐥 𝐃𝐞𝐦𝐨𝐫𝐚𝐜𝐭🌹𝐚𝐧𝐝 𝐋𝐞𝐟𝐭-𝐓𝐫𝐢𝐝𝐞𝐦𝐢𝐬𝐭❂ ❤️:@Usam8964 BFF:@shungleemain","Fukien, Republic of China",3261,1977,21793,21,False,,2023-04-21T10:52:19.000Z,https://pbs.twimg.com/profile_images/2045721744514883584/dSGhwjjD_normal.jpg
1643976839071928325,wyuhanbyu,宇不是鱼🏳️‍⚧️🍥,快要吃药药咯🍥，欢迎来找我聊天。,,16,31,46,1,False,,2023-04-06T14:01:10.000Z,https://pbs.twimg.com/profile_images/2051913380047503360/t10OCd9L_normal.jpg
1628734437998608386,launchpad001,启动台LaunchPad,全栈开发者 | 主要活跃在 Bluesky (https://t.co/vbXU9JaI2r),"Shanghai, China",38,199,23,3,False,,2023-02-23T12:32:12.000Z,https://pbs.twimg.com/profile_images/2018496241861361664/-l33uApi_normal.jpg
1624389995590205441,wuxiangdeyu,无想の鱼🍥,"你好喵，我是无想的鱼👋 | intp | 键政 | mtf? mtx? | Dev | 社恐 | 阴间作息 | 能说LaTeX的人形编译器 | 欢迎互fo喵

有个坏人格 可能会发消极的东西 看到了请忽略 谢谢喵  如果打扰到咪们了抱歉喵",Moon,353,414,92,1,False,,2023-02-11T12:48:59.000Z,https://pbs.twimg.com/profile_images/2032036199205126149/16YTkfah_normal.jpg
1621552410048237569,amecandy_x,小雨,07 / MtF / 自由意志左翼🚩/ 全栈工程师 / 独立LLM研究者 / 药百GPT开发者,山东·济南,6352,2131,10191,16,False,,2023-02-03T16:53:25.000Z,https://pbs.twimg.com/profile_images/2023354415944495104/Uixnel15_normal.jpg
1620506107306479617,Cheese_Ghostfox,☯️🧬霊狐製作所 公式ツイッター,狐狐「霧開川 望」与您同在~ 丨☯Survivalist 工業魔法師 后煉金時代治愈術士 電磁陣法專家 現代應用煉金術學者 電陣輔助設計師 裡世界藝術家丨INTP–T丨非二元 MtX 无证药娘🏳️‍⚧️丨She/Her丨技術加速主義/超友好🥰丨「願愛與健康常伴汝身」丨裡推@HEX_Ghostfox,-0.15m,1491,1523,5995,7,False,,2023-01-31T19:36:01.000Z,https://pbs.twimg.com/profile_images/2014282980437434368/FxOUZWSV_normal.jpg
1618557658163970049,qqqqqf5,清洛😺,"你好！我是清洛😺
之前是清凤，但是他和小号的关系实在是太大了...影响到我的形象了，故此改名换头像
不键政不od不割手不恶俗
欢迎私信聊天投稿andmore!",,9644,1909,5281,21,False,,2023-01-26T10:33:19.000Z,https://pbs.twimg.com/profile_images/2036862218428702720/1R66Gm-Z_normal.jpg
1611246341728120835,Aureliax17QwQ,海月水母x17🍥,免费但失败的心理委员，欢迎聊天当树洞｜mtf｜06｜重抑｜INFP｜💊｜想倾诉或聊天可以找我说话｜聊天：https://t.co/kQa2nQ8PrH｜最爱的小孩@dnshu135734｜小号是@18nuun,长安,2805,678,2086,6,False,,2023-01-06T06:20:59.000Z,https://pbs.twimg.com/profile_images/2051429251736563712/4Jdu00ok_normal.jpg
1609382690964340736,Hayami_1169,可儿那由多🍥🏳️‍⚧️,🍥02年，是只狐娘，会喵喵叫。因诅咒变成公的，现长期服用解药。最亲爱的：@alis165914,兽耳动物园,6680,998,3185,14,False,,2023-01-01T02:55:17.000Z,https://pbs.twimg.com/profile_images/2034849578751819776/Bw450LP5_normal.jpg
1608781688775245825,MisakaLycoris,Lycoris,"「Linguistics, Tulpa Studies, Dr. Hope」",,1767,567,19,7,False,,2022-12-30T11:07:57.000Z,https://pbs.twimg.com/profile_images/2052239420489691141/ETMwa2ne_normal.jpg
1608637128132685825,nyaepheia,依菲雅✨𝑬𝒑𝒉𝒆𝒊𝒂🏳️‍⚧️,"/ɪˈfiːə/
二次元百合厨|🏳️‍🌈LGBTQ+全友好
Transfeminine Non-binary?Queer?MtF/X
transles?|she/they|小证含糖hrt since26.4.1
家长党|天残党😭
SocDem
备用账号@epheiamoe
https://t.co/nBvMeK1OLJ",❤️@yxrchina,650,803,3538,3,False,,2022-12-30T01:32:52.000Z,https://pbs.twimg.com/profile_images/2052306322025267200/ZDFRMyZD_normal.jpg
1607023699877847040,Erber42620269,Wren,"含糖mtf｜有爱人了｜泛性恋｜百合が大好き｜我真的很软很乖不信你可以rua一下｜欢迎互fo和找我聊天
小号@Lumos634587",,238,675,418,3,False,,2022-12-25T14:41:29.000Z,https://pbs.twimg.com/profile_images/1986475417218523138/8O9RN2Xr_normal.jpg
1600208165269741570,CatherinaMeow,Catherina（赛博咬人黑猫）,21 INTP｜Post-SRS Enby｜不会说话和社交的AuDHD黑猫｜🏫Monash | 🐈‍⬛/🏹/🚴/💻｜硅性恋｜AM&CS&EE｜某司高管(逃)｜意面神教牧师| BA4*** | GPG: C1D9 84F0 BBA1 B3B9 | 持证嗓音训练师｜做教育学科研还能画电路板子的经济学生是好的计科人,猫猫窝,7414,1101,26450,24,False,,2022-12-06T19:19:05.000Z,https://pbs.twimg.com/profile_images/2047968474602115072/iJ7hyYeK_normal.jpg
1600024316552179713,kiki_qiqing,祈晴🏳️‍⚧️🍥💛🤍💜🖤,出厂日期2007.9.24 | mtx/f | 无证含糖 | 非二元 | 同类可以找我互fo，但最好说一声 |  大概是个泛性恋喵 | 170cm/55kg | 有点地雷 | 药娘共产主义）,,1083,335,1969,7,False,,2022-12-06T07:08:19.000Z,https://pbs.twimg.com/profile_images/1998058486715072512/Shc3tli3_normal.jpg
1598557374046179328,huihui_mikumi,惠惠🍥🏳️‍⚧️（中二病也要mtf）,|21|心理委员|依存症|mtf|xyn|二次元|特别粘人|不可以欺负我|特别害羞|杂鱼|腹黑|病娇|缺爱|抖M/S|自残|欢迎互fo,广州海珠,832,455,870,2,False,,2022-12-02T05:59:21.000Z,https://pbs.twimg.com/profile_images/2038850222680633345/r8zG5Gc1_normal.jpg
1596405792315691008,0502railgun1949,御坂 O.o 雪春📕 （雪似梅花）爱这个世界,"诗歌、海鸥、二十一只鸡骑兵
Marxist/黑格爾/罗莎卢森堡/现代政治经济学/精神病学MAX/15years old/友跨/精神药品不懂的可以问我哦，但是要听医生的话/INTP/树洞树洞/对危机干预有一点点经验/诗歌/文学/摄影
要做一辈子学生 莫负古圣贤，效历朝英雄。
欢迎找我聊天",深圳市龍華区少年科學院(报刊亭),1283,685,11214,5,False,,2022-11-26T07:31:03.000Z,https://pbs.twimg.com/profile_images/1998589009828917251/wJgv4WLO_normal.jpg
1594583585407004672,hffufc2,🍥,,,58,312,1,2,False,,2022-11-21T06:48:59.000Z,https://pbs.twimg.com/profile_images/2005461898737942528/3NW79JLv_normal.jpg
1589135845834993665,bnzn10146901,笨簪🍥🏳️‍⚧️,od︱互fo︱pjsk重度依赖︱音游重度患者︱infj︱喜欢美食︱给我发私信看见了就秒fo(☆^ー^☆),-18cm,380,626,1249,2,False,,2022-11-06T06:01:35.000Z,https://pbs.twimg.com/profile_images/2042515696677195776/vLiJvmh8_normal.jpg
1587653801305153538,XiaoHuiHuiH,小咴咴喵(⁠≧⁠▽⁠≦⁠)/🍥喵喵艺术家~,"好东西曾在咱主页的“亮点”里🥹
/日常+抽象+涩涩推🫣/
mtx(f)🏳️‍⚧️但可以把我当男娘喵🏳️‍🌈/含糖🍥2023.12.7/嘈嘈风流往事…/🩷💜/？？岁/单身了/多伦多🇨🇦/

免责避雷声明⚠️地狱笑话+抽象批/温柔+发癫集合体/地雷嗑学家💊","Toronto, Ontario🇨🇦",12492,1366,67775,34,False,,2022-11-02T03:52:34.000Z,https://pbs.twimg.com/profile_images/1904236723636224000/W8Cl9P5f_normal.jpg
1585145286598483968,lianyiganyu,涟漪危机干预小组,本号为多人操作账号｜自杀报警求助、救助合作、提供资源（如工作岗位、住处)，申请成为危机干预志愿者（需要相关专业或经历，若无，可先看《助人技术》等书籍），可直接私信本号，或私信小组telegram账号https://t.co/qgwRSeN56m｜小组telegram频道https://t.co/BKQPZ0tsSi,武汉,3712,6,256,8,False,,2022-10-26T05:44:48.000Z,https://pbs.twimg.com/profile_images/1732688890908307456/9XC7jh08_normal.jpg
1582963582660141056,xinxin9277,馨馨9277🍥,喵，是MTX（F？）跨性别一只～Ｉ只爱mtf的女孩纸Ｉ倾心 づ♡ど@cishenfeiwoyouＩ努力生活 好好次饭૮₍ᵔ⤙ᵔ₎ა,America,105,94,123,1,False,,2022-10-20T05:15:30.000Z,https://pbs.twimg.com/profile_images/1876589209886380032/sRUkRFXD_normal.jpg
1581632499100180480,RLEwiki,RLE.wiki,Official account of https://t.co/hddaeDPkS0,China,262,4,17,2,False,,2022-10-16T13:06:20.000Z,https://pbs.twimg.com/profile_images/1830594276641894400/TrPXbxbN_normal.jpg
1581209973094109185,hhh84672361,eabab🪺🍥💙💛🇵🇸🇯🇵,,,382,1702,1503,3,False,,2022-10-15T09:06:57.000Z,https://pbs.twimg.com/profile_images/1938289246164684806/cr4zfItR_normal.jpg
1576459441863819264,jdnyzjsbudjdjd,mtf小乐,含糖 深柜 社恐,火星,822,124,6900,5,False,,2022-10-02T06:30:05.000Z,https://pbs.twimg.com/profile_images/1998618563142447104/xdsmEU8m_normal.jpg
1573944250911559680,CathayFormosa,源/𝓒𝓪𝓽𝓱𝔂𝓕𝓸𝓻𝓶𝓸𝓼𝓪🏳️‍⚧️🍥,"Distinguished student of biochemistry and structural biology, Kyushu University","Fukuoka, Guangdong, UK",2656,1389,3759,8,False,,2022-09-25T07:55:39.000Z,https://pbs.twimg.com/profile_images/1840900352935411712/oyDhvbKr_normal.jpg
1573778885996584960,altaz_0,altaz,会喵喵叫的小狐狸｜🍥04年无证含糖mtf🏳️‍⚧️｜gaht:1723106454｜姛｜intp-t｜扭曲阴暗双相地雷妹｜Engimeowing Science｜持证电工（高低压）｜刷新点：成都/oxford｜最爱的虾喵：@xiaxiamiao｜妹妹：@shenyuebanran｜欢迎多多交流喵~,10.10.0.10,1082,1641,1015,6,False,,2022-09-24T20:59:51.000Z,https://pbs.twimg.com/profile_images/1942862174491402240/Qq6L4sKr_normal.jpg
1566604510495215616,Jia_QwQwww,Jia🍥🏳️‍⚧️,生产日期2010.（🤫）.（🤫）｜无证含糖🍥｜同类互关｜木桶饭,,65,85,55,1,False,,2022-09-05T01:50:09.000Z,https://pbs.twimg.com/profile_images/2051571023116398598/gPm5Le-B_normal.jpg
1565981667746914304,Kagura_Yukikaze,雪風さん,"总觉得还有时间，总觉得还有明年，工作太忙日子还长连问候都会忘，别等到世事无常，别等到变了模样
我想像她一样去拥抱死亡——《124米的距离》",People's Republic of China,3052,2928,12854,8,False,,2022-09-03T08:35:06.000Z,https://pbs.twimg.com/profile_images/2018975614791999488/Qvf9Q07i_normal.jpg
